,OBJECTID,Date_Start,Date_Finish,Acres,FireCause,Lat,Long,DispatchCenterID,PredominantFuelGroup,State,Fire_Duration,Fire_Duration_Group
5377,10926,2021-04-18,2021-04-29,15.0,Undetermined,37.846444,-83.61575,KYKIC,Timber,US-KY,11.0,Group-1
5378,10927,2021-05-15,2021-05-21,1.77,Natural,40.00692,-116.1814,NVCNC,Brush,US-NV,6.0,Group-1
5379,10928,2021-05-17,2021-07-04,1.46,Human,48.14076,-113.9952,MTKIC,Timber,US-MT,48.0,Group-4
5380,10929,2021-05-16,2021-05-18,0.1,Human,40.88408,-122.3842,CARICC,Unknown,US-CA,2.0,Group-1
5381,10930,2021-05-17,2021-05-31,9.79,Human,37.6003,-114.6633,NVLIC,Unknown,US-NV,,
5382,10931,2021-05-16,2021-05-16,0.92,Human,45.253783,-69.445469,NHNEC,Grass,US-ME,0.0,Group-1
5383,10932,2021-05-16,2021-05-24,0.64,Human,48.09408,-114.8501,MTKIC,Grass,US-MT,8.0,Group-1
5384,10933,2021-05-16,2021-05-19,0.02,Undetermined,47.11536,-94.61008,MNMNCC,Unknown,US-MN,3.0,Group-1
5385,10934,2021-05-15,2021-05-21,64.43,Human,46.39473,-119.0401,WACWC,Unknown,US-WA,6.0,Group-1
5386,10935,2021-05-15,2021-06-14,4.26,Human,44.4639775151515,-85.2319176060606,MIMIDC,Timber,US-MI,30.0,Group-3
5387,10936,2021-04-14,2021-04-28,0.03,Human,48.17057,-119.7657,WANEC,Grass-Shrub,US-WA,14.0,Group-1
5388,10937,2021-05-16,2021-05-18,0.5,Human,47.57047696992478,-93.74467363909821,MNMNCC,Slash,US-MN,2.0,Group-1
5389,10938,2021-05-15,2021-06-01,3.42,Human,44.76574,-113.518,IDCIC,Unknown,US-ID,17.0,Group-2
5390,10939,2021-05-15,2021-05-17,0.09,Human,43.85281,-116.6924,IDBDC,Grass,US-ID,2.0,Group-1
5391,10940,2021-05-15,2021-05-24,236.0,Human,32.04625,-110.0792,AZTDC,Unknown,US-AZ,9.0,Group-1
5392,10941,2021-05-15,2021-05-26,2.6,Natural,41.19859,-117.4768,NVCNC,Brush,US-NV,11.0,Group-1
5393,10942,2021-05-14,2021-07-04,78.49,Human,33.58284,-112.582,AZPDC,Unknown,US-AZ,51.0,Group-4
5394,10943,2021-03-30,2021-03-30,0.1,Human,34.96114,-114.5994,AZPDC,Grass,US-AZ,0.0,Group-1
5395,10944,2021-05-14,2021-06-02,4.11,Undetermined,45.31327,-107.3547,MTBDC,Grass-Shrub,US-MT,19.0,Group-2
5396,10945,2021-05-15,2021-05-25,0.55,Natural,40.98505,-117.7224,NVCNC,Grass-Shrub,US-NV,10.0,Group-1
5397,10946,2021-05-14,2021-05-22,26.0,Undetermined,31.45477,-109.9192,AZTDC,Unknown,US-AZ,8.0,Group-1
5398,10947,2021-05-14,2021-05-15,0.659620296,Human,40.38954,-109.78767,UTUBC,Unknown,US-UT,1.0,Group-1
5399,10948,2021-05-14,2021-05-19,0.34,Undetermined,48.53172,-120.3027,WACWC,Unknown,US-WA,5.0,Group-1
5400,10949,2021-05-13,2021-05-27,77.46,Undetermined,47.63575,-92.71285,MNMNCC,Unknown,US-MN,14.0,Group-1
5401,10950,2021-05-13,2021-05-24,1.16,Human,41.39914,-117.8227,NVCNC,Grass-Shrub,US-NV,11.0,Group-1
5402,10951,2021-05-13,2021-05-25,0.16,Undetermined,39.56626,-119.4867,NVSFC,Grass,US-NV,12.0,Group-1
5403,10952,2021-05-17,2021-05-31,2.0,Human,45.253783,-69.445469,NHNEC,Slash,US-ME,,
5404,10953,2021-05-06,2021-05-10,0.52,Human,43.59591,-115.2587,IDBDC,Timber,US-ID,4.0,Group-1
5405,10954,2021-05-13,2021-05-21,6.54,Undetermined,47.24913,-119.5716,WACWC,Unknown,US-WA,8.0,Group-1
5406,10955,2021-05-12,2021-05-16,130.0,Human,33.38122,-110.9632,AZPHC,Unknown,US-AZ,4.0,Group-1
5407,10956,2021-05-13,2021-05-14,0.29,Human,45.253783,-69.445469,NHNEC,Timber,US-ME,1.0,Group-1
5408,10957,2021-05-12,2021-05-14,90.92,Human,34.004,-112.5528,AZPDC,Unknown,US-AZ,2.0,Group-1
5409,10958,2021-05-11,2021-06-01,145.4,Natural,47.1295,-108.061667,MTLEC,Timber,US-MT,21.0,Group-2
5410,10959,2021-05-12,2021-05-12,0.035311,Human,43.28193,-114.3027,IDSCC,Grass,US-ID,0.0,Group-1
5411,10960,2021-05-02,2021-05-02,4.0,Human,42.55774333333333,-102.86571666666667,SDGPC,Grass,US-NE,0.0,Group-1
5412,10961,2021-05-11,2021-05-17,22.30434051,Human,40.287883,-110.017967,UTUBC,Unknown,US-UT,6.0,Group-1
5413,10962,2021-04-20,2021-05-17,70.55,Undetermined,35.03223,-114.6453,NVLIC,Brush,US-NV,27.0,Group-2
5414,10963,2021-05-07,2021-06-21,215.78,Human,33.74784,-111.5911,AZPHC,Unknown,US-AZ,45.0,Group-4
5415,10964,2021-03-06,2021-03-06,1.0,Human,42.55774333333333,-102.86571666666667,SDGPC,Grass,US-NE,0.0,Group-1
5416,10965,2021-03-11,2021-03-11,1.0,Human,42.55774333333333,-102.86571666666667,SDGPC,Grass,US-NE,0.0,Group-1
5417,10966,2021-05-16,2021-05-28,0.97,Human,47.57047696992478,-93.74467363909821,MNMNCC,Grass,US-MN,12.0,Group-1
5418,10967,2021-05-17,2021-05-17,1.0,Human,45.253783,-69.445469,NHNEC,Timber,US-ME,0.0,Group-1
5419,10968,2021-05-16,2021-05-17,2.0,Human,47.57047696992478,-93.74467363909822,MNMNCC,Timber,US-MN,1.0,Group-1
5420,10969,2021-02-17,2021-03-01,4.0,Human,34.07698,-114.3555,AZPDC,Brush,US-AZ,12.0,Group-1
5421,10970,2021-02-16,2021-02-19,1.0,Human,34.1079,-114.2903,AZPDC,Brush,US-AZ,3.0,Group-1
5422,10971,2021-04-16,2021-04-23,1.0,Human,48.50964,-119.2427,WANEC,Grass-Shrub,US-WA,7.0,Group-1
5423,10972,2021-05-14,2021-05-28,790.0,Unknown,42.407211,-71.382437,NHNEC,Unknown,US-MA,,
5424,10973,2021-05-16,2021-05-17,6.8,Natural,63.144,-155.693333,AKMSSC,Unknown,US-AK,1.0,Group-1
5425,10974,2021-05-14,2021-05-26,4.0,Natural,40.975333,-120.0905,CASIFC,Brush,US-CA,12.0,Group-1
5426,10975,2021-05-15,2021-05-17,4.0,Human,47.57047696992479,-93.74467363909822,MNMNCC,Grass,US-MN,2.0,Group-1
5427,10976,2021-04-04,2021-04-04,1.0,Human,33.87362,-114.502,AZPDC,Brush,US-AZ,0.0,Group-1
5428,10977,2021-05-12,2021-05-19,0.1,Human,48.50227,-119.273,WANEC,Grass,US-WA,7.0,Group-1
5429,10978,2021-05-16,2021-05-17,272.3210158,Undetermined,45.71999,-120.3166,WACWC,Unknown,US-WA,1.0,Group-1
5430,10979,2021-04-17,2021-05-06,10.0,Human,47.36583,-116.6795,IDCDC,Grass,US-ID,19.0,Group-2
5431,10980,2021-04-01,2021-05-17,1.0,Undetermined,32.71898,-114.7143,AZPDC,Brush,US-AZ,46.0,Group-4
5432,10981,2021-05-06,2021-05-20,1.0,Undetermined,48.53393,-100.5539,NDNDC,Unknown,US-ND,,
5433,10982,2021-01-17,2021-01-31,0.1,Human,34.05896,-118.65039,CALACC,Timber,US-CA,,
5434,10983,2021-05-17,2021-05-21,4.0,Human,46.179341,-89.125172,MIMIDC,Timber,US-MI,4.0,Group-1
5435,10984,2021-05-14,2021-05-14,4.0,Human,45.253783,-69.445469,NHNEC,Timber,US-ME,0.0,Group-1
5436,10985,2021-04-20,2021-04-20,38.89432796,Unknown,38.33949,-80.47215,PAMACC,Grass,US-WV,0.0,Group-1
5437,10986,2021-05-17,2021-05-31,782.3580339,Natural,47.99993,-92.14828,MNMNCC,Unknown,US-MN,,
5438,10987,2021-04-20,2021-05-18,1.0,Human,35.9823,-83.01189,TNTNC,Timber,US-TN,28.0,Group-2
5439,10988,2021-05-10,2021-05-28,4.0,Human,47.57047696992479,-93.74467363909822,MNMNCC,Grass,US-MN,18.0,Group-2
5440,10989,2021-05-18,2021-05-19,0.1,Human,61.5675,-149.351667,AKMSSC,Unknown,US-AK,1.0,Group-1
5441,10990,2021-05-14,2021-05-14,4.0,Human,45.253783,-69.445469,NHNEC,Timber,US-ME,0.0,Group-1
5442,10991,2021-05-14,2021-05-14,4.0,Undetermined,45.253783,-69.445469,NHNEC,Timber,US-ME,0.0,Group-1
5443,10992,2021-05-17,2021-05-26,4.0,Human,47.5704769699248,-93.74467363909822,MNMNCC,Grass-Shrub,US-MN,9.0,Group-1
5444,10993,2021-05-09,2021-05-30,1.0,Human,29.07201,-81.78277,FLFIC,Timber,US-FL,21.0,Group-2
5445,10994,2021-05-17,2021-05-21,0.1,Natural,43.79059,-103.8454,SDGPC,Grass-Shrub,US-SD,4.0,Group-1
5446,10995,2021-05-13,2021-05-13,0.88223301,Human,40.38272,-109.6021,UTUBC,Unknown,US-UT,0.0,Group-1
5447,10996,2021-05-15,2021-05-19,0.65,Natural,41.295,-122.3773,CARICC,Timber,US-CA,4.0,Group-1
5448,10997,2021-05-17,2021-05-19,0.13,Human,44.01604,-114.8688,IDSCC,Timber,US-ID,2.0,Group-1
5449,10998,2021-05-16,2021-05-20,0.3,Human,40.058324,-74.405661,PAMACC,Grass,US-NJ,4.0,Group-1
5450,10999,2021-05-15,2021-05-17,0.03,Human,48.14224,-119.7917,WANEC,Grass,US-WA,2.0,Group-1
5451,11000,2021-05-17,2021-05-30,1.0,Human,28.97827,-81.62326,FLFIC,Timber,US-FL,13.0,Group-1
5452,11001,2021-05-03,2021-05-26,9.501817753,Human,29.02382,-81.5066,FLFIC,Grass,US-FL,23.0,Group-2
5453,11002,2021-05-10,2021-05-28,0.5,Human,47.5704769699248,-93.74467363909822,MNMNCC,Grass,US-MN,18.0,Group-2
5454,11003,2021-01-19,2021-02-02,1.0,Human,37.47321024319066,-119.722232348249,CAVNCC,Unknown,US-CA,,
5455,11004,2021-04-22,2021-05-18,1.0,Human,35.82277,-83.14958,TNTNC,Unknown,US-TN,26.0,Group-2
5456,11005,2021-05-14,2021-06-16,0.09973642,Natural,33.44043,-108.0467,NMSDC,Timber,US-NM,33.0,Group-3
5457,11006,2021-01-15,2021-01-29,1.0,Undetermined,37.473210243190664,-119.72223234824901,CAVNCC,Grass-Shrub,US-CA,,
5458,11007,2021-05-08,2021-05-28,0.1,Human,47.5704769699248,-93.74467363909824,MNMNCC,Grass,US-MN,20.0,Group-2
5459,11008,2021-03-01,2021-03-15,0.1,Undetermined,37.473210243190664,-119.72223234824902,CALACC,Brush,US-CA,,
5460,11009,2021-04-29,2021-05-13,0.01,Human,34.15848,-118.80565,CAVNCC,Grass-Shrub,US-CA,,
5461,11010,2021-03-31,2021-05-10,1.0,Natural,33.50555,-108.5064,NMSDC,Timber,US-NM,40.0,Group-3
5462,11011,2021-05-11,2021-06-03,0.532187945,Natural,29.13767,-81.55,FLFIC,Timber,US-FL,23.0,Group-2
5463,11012,2021-05-17,2021-05-24,2.0,Human,47.570476969924805,-93.74467363909824,MNMNCC,Grass,US-MN,7.0,Group-1
5464,11013,2021-05-13,2021-05-28,0.65,Human,47.570476969924805,-93.74467363909824,MNMNCC,Timber,US-MN,15.0,Group-2
5465,11014,2021-04-13,2021-05-12,1.0,Undetermined,33.89159,-108.7908,NMSDC,Timber,US-NM,29.0,Group-2
5466,11015,2021-04-13,2021-05-13,17.24863313,Human,33.7554,-108.9968,NMSDC,Grass,US-NM,30.0,Group-3
5467,11016,2021-05-18,2021-05-20,0.5,Human,47.570476969924805,-93.74467363909824,MNMNCC,Grass,US-MN,2.0,Group-1
5468,11017,2021-05-08,2021-05-28,2.0,Human,47.57047696992481,-93.74467363909824,MNMNCC,Grass,US-MN,20.0,Group-2
5469,11018,2021-05-17,2021-05-18,0.1,Natural,41.64041,-121.188,CAMICC,Unknown,US-CA,1.0,Group-1
5470,11019,2021-05-12,2021-05-28,4.0,Human,47.57047696992481,-93.74467363909824,MNMNCC,Grass,US-MN,16.0,Group-2
5471,11020,2021-05-18,2021-05-20,4.0,Undetermined,47.55775,-93.98565,MNMNCC,Timber,US-MN,2.0,Group-1
5472,11022,2021-05-12,2021-05-20,2.0,Human,47.57047696992482,-93.74467363909825,MNMNCC,Grass-Shrub,US-MN,8.0,Group-1
5473,11023,2021-04-30,2021-05-14,4.0,Human,34.77675,-83.720783,GAGIC,Timber,US-GA,,
5474,11024,2021-05-18,2021-05-18,1.5,Human,45.253783,-69.445469,NHNEC,Brush,US-ME,0.0,Group-1
5475,11025,2021-05-11,2021-05-25,13.93370218,Undetermined,41.254056,-81.54025,PAMACC,Grass,US-OH,,
5476,11026,2021-05-08,2021-05-22,0.1,Undetermined,39.8592,-121.89175,CABTCC,Unknown,US-CA,,
5477,11027,2021-03-08,2021-03-09,5.0,Human,30.5766,-94.6926,TXTIC,Unknown,US-TX,1.0,Group-1
5478,11028,2021-05-18,2021-05-21,4.0,Undetermined,47.57047696992482,-93.74467363909825,MNMNCC,Timber,US-MN,3.0,Group-1
5479,11029,2021-04-23,2021-05-07,3.0,Human,34.886667,-83.413056,GAGIC,Timber,US-GA,,
5480,11030,2021-05-01,2021-05-15,8500.0,Human,47.43838189999998,-102.98411845000004,NDNDC,Unknown,US-ND,,
5481,11031,2021-03-09,2021-03-23,2.0,Human,34.776467,-83.722717,GAGIC,Timber,US-GA,,
5482,11032,2021-05-17,2021-06-07,4.0,Human,47.57047696992482,-93.74467363909825,MNMNCC,Grass-Shrub,US-MN,21.0,Group-2
5483,11033,2021-04-13,2021-04-22,796.0,Human,34.64523,-95.19138,ARAOC,Unknown,US-OK,9.0,Group-1
5484,11034,2021-03-04,2021-03-15,1.0,Human,36.36022,-96.29381,ARAOC,Unknown,US-OK,11.0,Group-1
5485,11035,2021-05-14,2021-05-28,0.33,Human,44.131617,-85.98392,MIMIDC,Unknown,US-MI,14.0,Group-1
5486,11036,2021-05-18,2021-05-29,0.1,Human,46.08851,-112.9228,MTDDC,Grass-Shrub,US-MT,11.0,Group-1
5487,11037,2021-05-13,2021-06-01,1.16,Undetermined,44.2189,-85.8727,MIMIDC,Timber,US-MI,19.0,Group-2
5488,11038,2021-05-18,2021-05-18,0.07,Human,35.30733,-112.7022,AZWDC,Unknown,US-AZ,0.0,Group-1
5489,11039,2021-05-12,2021-06-01,1.73,Undetermined,44.18394,-85.91193,MIMIDC,Timber,US-MI,20.0,Group-2
5490,11040,2021-05-18,2021-05-21,0.66,Undetermined,43.88757,-85.78892,MIMIDC,Unknown,US-MI,3.0,Group-1
5491,11041,2021-05-14,2021-05-20,1.1,Human,31.4457,-109.6018,AZTDC,Unknown,US-AZ,6.0,Group-1
5492,11042,2021-05-11,2021-05-19,1.0,Undetermined,47.10192,-93.8919,MNMNCC,Timber,US-MN,8.0,Group-1
5493,11043,2021-05-15,2021-05-19,1.0,Natural,40.82215,-123.2461,CARICC,Timber,US-CA,4.0,Group-1
5494,11044,2021-05-19,2021-05-20,2.0,Human,45.253783,-69.445469,NHNEC,Timber,US-ME,1.0,Group-1
5495,11045,2021-05-11,2021-07-06,1959.343555,Natural,31.95044,-104.7945,NMADC,Timber,US-TX,56.0,Group-4
5496,11046,2021-05-09,2021-05-18,1.0,Human,37.0,-107.616,CODRC,Grass,US-CO,9.0,Group-1
5497,11047,2021-05-18,2021-06-01,4.0,Human,33.763383,-116.891196,CARRCC,Grass-Shrub,US-CA,,
5498,11048,2021-04-05,2021-04-05,68.04418901,Unknown,35.767622,-83.831521,KYKIC,Timber,US-TN,0.0,Group-1
5499,11049,2021-04-17,2021-05-20,79.96014642,Human,41.7817534,-78.9966956,PAMACC,Grass,US-PA,33.0,Group-3
5500,11050,2021-04-10,2021-05-20,52.557,Unknown,43.299428,-74.217933,NHNEC,Grass,US-NY,40.0,Group-3
5501,11051,2021-05-19,2021-05-20,0.2,Human,61.442995,-149.890123,AKMSSC,Unknown,US-AK,1.0,Group-1
5502,11052,2021-05-19,2021-06-02,1.88,Undetermined,36.17999,-115.5395,NVLIC,Unknown,US-NV,,
5503,11053,2021-05-19,2021-05-22,16.87,Undetermined,33.513048,-115.921329,CASBCC,Unknown,US-CA,3.0,Group-1
5504,11054,2021-05-19,2021-05-30,9.44,Undetermined,32.72881,-114.6157,AZPDC,Brush,US-AZ,11.0,Group-1
5505,11055,2021-05-19,2021-05-19,0.47,Human,32.13363,-111.1654,AZTDC,Unknown,US-AZ,0.0,Group-1
5506,11056,2021-04-06,2021-04-11,1.0,Human,38.33949,-80.47215,PAMACC,Timber,US-WV,5.0,Group-1
5507,11057,2021-05-04,2021-05-18,284.0,Human,35.255444913043476,-81.55567078260871,NCNCC,Unknown,US-NC,,
5508,11058,2021-05-09,2021-05-20,275.0,Undetermined,47.570476969924826,-93.74467363909825,MNMNCC,Grass,US-MN,11.0,Group-1
5509,11059,2021-05-19,2021-05-21,1.0,Human,46.93531,-119.5683,WACWC,Unknown,US-WA,2.0,Group-1
5510,11060,2021-05-17,2021-05-31,26431.81931,Natural,37.08569,-116.4519,NVLIC,Unknown,US-NV,,
5511,11061,2021-04-27,2021-05-20,52.557,Unknown,43.299428,-74.217933,NHNEC,Grass,US-NY,23.0,Group-2
5512,11062,2021-05-20,2021-05-20,1.0,Human,45.253783,-69.445469,NHNEC,Timber,US-ME,0.0,Group-1
5513,11063,2021-04-28,2021-05-12,4.0,Human,47.14331,-103.6163,NDNDC,Unknown,US-ND,,
5514,11064,2021-04-30,2021-05-05,1.0,Human,37.3695,-80.15977,VAVIC,Timber,US-VA,5.0,Group-1
5515,11065,2021-04-30,2021-05-14,5182.0,Natural,28.185820560810818,-81.96352249324319,FLFIC,Unknown,US-FL,,
5516,11066,2021-03-09,2021-03-23,1000.0,Human,35.767622,-83.831521,TNTNC,Unknown,US-TN,,
5517,11067,2021-04-14,2021-05-06,1.0,Undetermined,37.04294,-81.432,VAVIC,Timber,US-VA,22.0,Group-2
5518,11068,2021-04-01,2021-04-15,1501.0,Unknown,35.52832838028169,-96.8277709859155,ARAOC,Unknown,US-OK,,
5519,11069,2021-01-13,2021-01-27,1200.0,Human,46.33302,-107.3998,MTBDC,Grass-Shrub,US-MT,,
5520,11070,2021-04-16,2021-04-18,1.0,Unknown,45.4145,-88.472667,WIWIC,Unknown,US-WI,2.0,Group-1
5521,11071,2021-03-30,2021-04-13,1000.0,Human,47.43838189999999,-102.98411845000004,NDNDC,Unknown,US-ND,,
5522,11072,2021-04-16,2021-04-17,1.0,Undetermined,45.92345,-90.18052,WIWIC,Unknown,US-WI,1.0,Group-1
5523,11073,2021-04-10,2021-04-24,1000.0,Unknown,48.58764,-98.60662,NDNDC,Unknown,US-ND,,
5524,11074,2021-03-09,2021-03-23,960.0,Human,35.52832838028169,-96.8277709859155,ARAOC,Unknown,US-OK,,
5525,11075,2021-04-16,2021-05-20,1.0,Undetermined,45.13128,-88.37252,WIWIC,Unknown,US-WI,34.0,Group-3
5526,11076,2021-04-16,2021-04-24,1.0,Unknown,45.334167,-88.429933,WIWIC,Unknown,US-WI,8.0,Group-1
5527,11077,2021-03-31,2021-04-14,670.0,Human,35.52832838028169,-96.8277709859155,ARAOC,Unknown,US-OK,,
5528,11078,2021-04-03,2021-04-17,930.0,Human,35.52832838028169,-96.82777098591552,ARAOC,Unknown,US-OK,,
5529,11079,2021-04-16,2021-04-17,1.0,Unknown,45.939783,-90.166917,WIWIC,Unknown,US-WI,1.0,Group-1
5530,11080,2021-04-16,2021-05-19,1.0,Unknown,45.1242,-88.371967,WIWIC,Unknown,US-WI,33.0,Group-3
5531,11081,2021-04-04,2021-04-12,1500.0,Human,38.21696,-97.97657,COPBC,Unknown,US-KS,8.0,Group-1
5532,11082,2021-05-18,2021-05-20,9.0,Undetermined,35.00426,-119.5081,CASLCC,Grass,US-CA,2.0,Group-1
5533,11083,2021-05-19,2021-06-02,17.5,Human,45.253783,-69.445469,NHNEC,Timber,US-ME,,
5534,11084,2021-05-08,2021-05-10,0.5,Human,61.5732,-149.0735,AKMSSC,Unknown,US-AK,2.0,Group-1
5535,11085,2021-05-15,2021-05-17,1.8,Human,45.253783,-69.445469,NHNEC,Timber,US-ME,2.0,Group-1
5536,11086,2021-05-16,2021-05-17,1.5,Human,45.253783,-69.445469,NHNEC,Grass,US-ME,1.0,Group-1
5537,11087,2021-04-30,2021-05-01,1.0,Human,47.570476969924826,-93.74467363909825,MNMNCC,Grass-Shrub,US-MN,1.0,Group-1
5538,11088,2021-05-18,2021-05-19,30.0,Human,47.570476969924826,-93.74467363909825,MNMNCC,Timber,US-MN,1.0,Group-1
5539,11089,2021-03-13,2021-03-25,4.0,Human,47.17775,-114.8612,MTMDC,Grass,US-MT,12.0,Group-1
5540,11090,2021-05-16,2021-05-16,0.1,Human,47.57047696992483,-93.74467363909827,MNMNCC,Grass-Shrub,US-MN,0.0,Group-1
5541,11091,2021-03-26,2021-03-26,1.0,Human,47.19508,-114.8807,MTMDC,Grass-Shrub,US-MT,0.0,Group-1
5542,11092,2021-04-16,2021-04-19,2.184113651,Human,47.06827,-114.802633,MTMDC,Grass,US-MT,3.0,Group-1
5543,11093,2021-05-21,2021-05-30,308.63,Human,31.57904,-111.5349,AZTDC,Unknown,US-AZ,9.0,Group-1
5544,11094,2021-05-20,2021-05-24,0.779519895,Human,38.92607,-110.001,UTMFC,Unknown,US-UT,4.0,Group-1
5545,11095,2021-05-15,2021-05-20,0.06,Human,48.10514,-114.6565,MTKIC,Grass-Shrub,US-MT,5.0,Group-1
5546,11096,2021-05-17,2021-05-21,0.5,Undetermined,47.57047696992483,-93.74467363909827,MNMNCC,Timber,US-MN,4.0,Group-1
5547,11097,2021-04-12,2021-04-26,0.1,Undetermined,45.21036,-112.8106,MTDDC,Grass-Shrub,US-MT,,
5548,11098,2021-05-20,2021-05-31,8.7,Human,33.58819,-110.9832,AZPHC,Grass-Shrub,US-AZ,11.0,Group-1
5549,11099,2021-05-15,2021-05-24,1.0,Undetermined,35.59436,-118.4901,CACCCC,Unknown,US-CA,9.0,Group-1
5550,11100,2021-04-11,2021-04-13,0.1,Undetermined,35.65369,-118.3426,CACCCC,Grass,US-CA,2.0,Group-1
5551,11101,2021-01-08,2021-01-10,2.0,Undetermined,34.08118,-118.8019,CAANCC,Grass,US-CA,2.0,Group-1
5552,11102,2021-05-21,2021-05-26,24.69411933,Human,39.12299,-111.924,UTRFC,Unknown,US-UT,5.0,Group-1
5553,11103,2021-05-21,2021-06-04,0.3,Human,30.367,-87.1269,FLFIC,Timber,US-FL,14.0,Group-1
5554,11104,2021-05-17,2021-06-25,18.7974083,Human,29.48715,-81.85836,FLFIC,Brush,US-FL,39.0,Group-3
5555,11105,2021-04-09,2021-04-12,1.0,Human,48.19608,-116.7072,IDCDC,Grass,US-ID,3.0,Group-1
5556,11106,2021-05-17,2021-05-31,3.0,Natural,46.1394,-107.9721,MTBDC,Unknown,US-MT,,
5557,11107,2021-04-09,2021-04-23,887.0,Unknown,48.393028,-105.64725,MTFPAC,Unknown,US-MT,,
5558,11109,2021-05-14,2021-05-19,1.0,Natural,43.61338,-103.4022,SDGPC,Grass,US-SD,5.0,Group-1
5559,11110,2021-03-10,2021-03-12,800.0,Human,39.65529,-97.91377,COPBC,Unknown,US-KS,2.0,Group-1
5560,11111,2021-04-02,2021-04-16,799.0,Unknown,35.5283283802817,-96.82777098591552,ARAOC,Unknown,US-OK,,
5561,11112,2021-05-04,2021-05-11,80.0,Human,33.5454143349835,-111.45096996699662,AZFDC,Brush,US-AZ,7.0,Group-1
5562,11113,2021-05-21,2021-06-01,13.23665499,Human,37.23854,-113.3582,UTCDC,Grass,US-UT,11.0,Group-1
5563,11114,2021-05-22,2021-06-05,0.1,Undetermined,33.714095,-117.26443,CARRCC,Unknown,US-CA,,
5564,11115,2021-05-21,2021-05-22,1.0,Human,47.10141,-94.587,MNMNCC,Grass,US-MN,1.0,Group-1
5565,11117,2021-05-19,2021-05-19,1.28,Human,45.253783,-69.445469,NHNEC,Timber,US-ME,0.0,Group-1
5566,11118,2021-05-14,2021-05-19,0.1,Human,44.42654,-120.6147,ORCOC,Timber,US-OR,5.0,Group-1
5567,11119,2021-05-21,2021-05-26,1.0,Human,41.32411,-122.0056,CARICC,Grass-Shrub,US-CA,5.0,Group-1
5568,11120,2021-05-23,2021-06-23,1858.039229,Undetermined,31.8269,-111.6379,AZTDC,Unknown,US-AZ,31.0,Group-3
5569,11121,2021-05-22,2021-06-05,272.48,Undetermined,32.88982,-109.7754,AZTDC,Unknown,US-AZ,,
5570,11122,2021-05-24,2021-05-24,0.1,Human,61.644858,-149.439077,AKMSSC,Unknown,US-AK,0.0,Group-1
5571,11123,2021-05-23,2021-05-23,0.01,Human,32.71134,-111.1009,AZTDC,Unknown,US-AZ,0.0,Group-1
5572,11124,2021-05-22,2021-06-05,24.0,Undetermined,25.40544,-80.51987,FLFIC,Unknown,US-FL,,
5573,11125,2021-05-22,2021-06-28,249.24,Undetermined,31.46481,-109.0344,AZTDC,Grass-Shrub,US-NM,37.0,Group-3
5574,11126,2021-05-15,2021-05-19,0.440976006,Human,29.49044,-81.82413,FLFIC,Timber,US-FL,4.0,Group-1
5575,11127,2021-05-15,2021-05-24,0.1,Human,47.57047696992483,-93.74467363909827,MNMNCC,Slash,US-MN,9.0,Group-1
5576,11128,2021-05-23,2021-05-31,1.182875732,Human,40.82257,-112.892,UTNUC,Unknown,US-UT,8.0,Group-1
5577,11129,2021-05-23,2021-06-06,1.0,Human,37.473210243190664,-119.72223234824901,CAKRCC,Unknown,US-CA,,
5578,11130,2021-05-18,2021-05-22,4.0,Undetermined,47.57047696992484,-93.74467363909827,MNMNCC,Grass,US-MN,4.0,Group-1
5579,11131,2021-05-22,2021-06-16,0.05,Human,48.02087,-114.2554,MTKIC,Timber,US-MT,25.0,Group-2
5580,11132,2021-05-23,2021-05-23,2.0,Human,45.253783,-69.445469,NHNEC,Timber,US-ME,0.0,Group-1
5581,11133,2021-04-29,2021-05-24,4.0,Human,47.57047696992484,-93.74467363909827,MNMNCC,Slash,US-MN,25.0,Group-2
5582,11134,2021-05-19,2021-06-01,1.0,Human,31.06141,-86.65546,ALAIC,Unknown,US-AL,13.0,Group-1
5583,11135,2021-05-07,2021-05-24,5.38,Human,43.59481,-121.6719,ORCOC,Timber,US-OR,17.0,Group-2
5584,11136,2021-05-23,2021-06-06,3550.491504,Natural,33.62109,-109.5709,AZSDC,Unknown,US-AZ,,
5585,11137,2021-03-07,2021-03-21,15.0,Human,34.6376,-83.7135,GAGIC,Timber,US-GA,,
5586,11138,2021-04-08,2021-04-22,4.0,Human,48.115259,-104.10162,MTLEC,Unknown,US-MT,,
5587,11139,2021-05-20,2021-06-03,1505.36269,Natural,38.250128,-114.380638,NVECC,Unknown,US-NV,,
5588,11140,2021-03-21,2021-04-04,680.0,Human,46.540785502645555,-108.37487790476173,MTLEC,Unknown,US-MT,,
5589,11141,2021-05-24,2021-05-25,4.0,Human,47.57047696992484,-93.74467363909827,MNMNCC,Grass-Shrub,US-MN,1.0,Group-1
5590,11142,2021-04-03,2021-04-17,732.0,Human,35.5283283802817,-96.82777098591552,ARAOC,Unknown,US-OK,,
5591,11143,2021-03-12,2021-04-01,129.4764963,Human,41.19916,-112.8741,UTNUC,Unknown,US-UT,20.0,Group-2
5592,11144,2021-05-20,2021-06-03,5.526604288,Unknown,37.473210243190664,-119.72223234824902,CASBDC,Unknown,US-CA,,
5593,11145,2021-04-01,2021-04-15,732.0,Unknown,35.5283283802817,-96.82777098591552,ARAOC,Unknown,US-OK,,
