,humidity,windspeed,pressure,temp,conditions
6552,62.28042364342921,13.929934840935072,1015.1283048687221,61.882653061224794,2.263150330554757
13157,67.36,14.4,1021.0,64.1,1.0
13510,82.66,11.3,1015.8,54.6,2.0
3063,50.1,8.3,1015.6,49.4,1.0
17617,70.81,11.7,1013.7,75.2,2.0
15727,47.92,24.7,1013.7,69.7,5.0
15853,97.07,15.7,1015.1283048687221,66.9,2.0
7023,29.57,18.7,1009.3,85.6,1.0
14363,60.29,7.2,1016.6,78.2,3.0
9094,78.81,12.9,1016.3,80.5,2.0
8317,56.15,21.9,1011.8,59.6,1.0
1762,89.88,10.6,1011.9,69.8,2.0
18960,68.77,9.8,1011.0,83.3,1.0
18766,67.33,7.6,1019.0,64.3,3.0
16043,23.6,16.4,1015.2,77.6,1.0
4872,65.36,11.1,1015.6,54.3,3.0
12226,51.94,10.2,1012.8,76.4,1.0
21126,69.25,11.2,1017.2,81.1,5.0
15896,71.48,22.6,1012.1,61.4,2.0
15688,99.59,22.7,1017.4,51.8,6.0
17854,83.98,12.6,1011.8,56.4,3.0
16257,70.16,15.4,1009.1,71.0,1.0
15483,66.94,14.9,1030.8,24.2,3.0
1410,40.33,12.8,1018.8,52.4,1.0
9968,72.45,8.9,1014.8,81.0,5.0
5710,28.29,24.2,1011.6,79.7,1.0
6698,14.82,21.9,1009.9,79.7,1.0
5199,88.67,27.7,1015.6,7.4,7.0
14715,62.11,15.5,1005.6,79.7,2.0
12349,63.63,16.2,1025.3,37.6,3.0
9821,54.45,10.8,1011.8,55.8,3.0
5776,71.98,9.4,1014.7,65.1,3.0
19651,67.38,12.7,1011.8,63.2,2.0
14076,76.85,12.8,1016.4,75.7,2.0
6442,25.76,13.9,1014.2,82.8,1.0
12824,78.15,5.1,1014.9,79.7,1.0
15781,48.57,12.3,1013.9,68.7,2.0
7445,80.47,13.3,1002.3,72.5,2.0
10110,76.37,10.0,1012.9,72.6,2.0
4004,87.67,8.3,1006.0,41.4,2.0
3304,73.57,23.6,1008.7,69.3,5.0
17390,81.7,25.8,1012.8,61.1,2.0
1515,79.42,15.0,1020.0,67.9,2.0
5420,28.95,11.8,1008.6,78.5,1.0
14445,72.48,6.6,1016.5,77.1,3.0
322,47.25,21.6,1008.6,56.5,3.0
3092,51.67,8.8,1022.3,55.1,1.0
19327,76.27,12.6,1013.2,80.0,2.0
4874,70.85,26.4,1008.8,42.8,3.0
18273,88.49,11.1,1012.8,73.4,2.0
5526,74.22,7.7,1020.8,60.6,2.0
13689,40.11,7.8,1011.8,71.4,1.0
10529,90.41,9.4,1012.9,68.2,2.0
8179,48.19,9.6,1013.7,58.5,2.0
15024,80.03,10.3,1016.2,45.8,2.0
7000,68.56,10.5,1014.9,72.2,3.0
13208,70.59,21.1,1010.6,56.3,2.0
21148,56.35,6.9,1008.3,58.6,3.0
18954,40.24,22.4,1013.5,69.6,5.0
17278,66.37,7.4,1011.1,80.5,1.0
13565,88.06,17.2,1015.1283048687221,53.2,6.0
16633,25.37,27.7,1015.1283048687221,69.2,1.0
9838,71.83,10.8,1016.4,77.4,1.0
13300,74.47,24.7,1026.5,31.9,8.0
14216,59.44,7.0,1007.8,40.7,3.0
6392,62.28042364342921,13.929934840935072,1015.1283048687221,61.882653061224794,2.263150330554757
3668,62.28042364342921,13.929934840935072,1015.1283048687221,61.882653061224794,2.263150330554757
5250,92.15,22.4,1012.0,51.1,5.0
20180,77.69,10.2,1019.2,81.0,2.0
6592,25.61,17.5,1010.2,83.8,1.0
4463,71.82,18.0,1035.9,26.9,1.0
14830,73.42,15.2,1013.5,67.8,2.0
9611,78.5,10.3,1025.1,63.1,2.0
19859,61.64,10.0,1013.7,77.8,1.0
20618,67.41,12.4,1013.0,68.9,3.0
13479,56.33,8.1,1023.8,54.3,1.0
7631,71.7,7.5,1019.4,68.1,1.0
3431,67.86,11.7,1013.3,40.9,1.0
5751,62.28042364342921,13.929934840935072,1015.1283048687221,61.882653061224794,2.263150330554757
19558,91.08,9.9,1011.8,75.7,5.0
13333,79.55,12.9,1015.7,42.2,2.0
3740,80.99,15.5,1023.7,29.2,3.0
18440,64.79,16.3,1003.4,43.8,5.0
3382,45.41,8.3,1027.1,56.8,5.0
20605,26.07,13.6,1012.0,71.6,1.0
3743,58.74,18.3,1024.5,37.9,1.0
2959,61.2,7.7,1026.7,56.3,1.0
17408,81.04,14.9,1015.8,73.7,2.0
5989,47.96,13.9,1014.8,68.8,1.0
7810,76.79,9.1,1015.5,79.0,1.0
17661,79.65,14.1,1015.1283048687221,74.0,2.0
2176,72.4,7.0,1023.0,75.0,1.0
15557,57.36,24.6,1014.9,59.5,3.0
14852,87.01,5.3,1017.6,70.7,2.0
20700,66.71,8.4,1015.5,75.2,3.0
20358,67.35,13.9,1005.9,86.2,3.0
15456,91.7,14.4,1015.1283048687221,69.4,2.0
5485,49.96,19.7,1008.9,77.4,1.0
19965,59.76,26.5,1005.0,41.5,3.0
19030,62.92,10.2,1018.3,37.9,3.0
19676,77.62,10.1,1018.9,50.4,3.0
2046,33.63,20.2,1020.9,52.0,1.0
19386,96.35,11.6,1025.3,53.9,6.0
10748,52.76,13.2,1016.0,60.5,1.0
8260,65.68,6.8,1015.1283048687221,78.5,1.0
9182,74.82,27.1,1011.2,57.0,2.0
13625,66.77,13.1,1012.9,79.1,1.0
19360,62.66,8.4,1011.7,79.4,2.0
12989,61.39,9.1,1013.2,68.5,1.0
8311,92.53,15.2,1015.1283048687221,63.8,2.0
6984,32.1,18.1,1005.6,75.2,1.0
13249,71.63,12.5,1015.8,31.5,7.0
7140,68.09,10.8,1013.9,69.2,3.0
17120,73.27,13.9,1015.1,53.8,2.0
8028,74.92,14.6,1013.9,65.1,2.0
8741,66.92,10.7,1015.7,46.2,1.0
11676,53.54,27.8,1019.7,56.6,1.0
19937,58.93,9.0,1015.3,79.4,1.0
18744,54.6,7.0,1023.6,69.2,1.0
6328,69.31,8.2,1013.1,67.3,1.0
238,57.82,18.8,1015.5,45.8,3.0
6936,64.69,12.8,1024.0,71.1,3.0
4221,61.16,13.9,1015.6,75.2,1.0
6911,31.95,14.5,1004.4,90.3,1.0
5477,83.88,16.0,1009.7,76.1,2.0
15523,42.1,14.1,1014.7,66.8,1.0
14453,94.48,20.3,1010.4,54.7,4.0
7912,75.09,6.0,1016.6,84.8,1.0
3523,62.28042364342921,13.929934840935072,1015.1283048687221,61.882653061224794,2.263150330554757
14468,71.61,16.1,1027.1,39.8,2.0
10038,72.18,15.5,1008.9,72.4,2.0
13204,57.9,9.9,1015.1283048687221,50.4,4.0
20881,63.6,13.1,1019.3,45.0,1.0
19992,89.96,10.7,1018.8,47.1,6.0
1329,86.33,14.2,1011.5,59.1,2.0
15844,80.87,13.8,1012.7,78.3,2.0
20228,37.36,10.5,1013.5,80.9,1.0
16449,73.91,10.3,1014.3,36.0,7.0
16759,70.72,15.8,1015.2,67.0,3.0
20745,56.25,7.3,1016.5,67.1,1.0
6876,43.97,32.2,1011.4,84.4,1.0
20143,54.62,16.4,1019.3,38.0,3.0
20973,60.43,8.8,1018.0,62.8,1.0
6323,69.31,8.2,1013.1,67.3,1.0
12922,89.15,8.8,1015.1283048687221,60.9,2.0
5020,57.94,10.6,1007.8,47.7,1.0
1448,59.57,11.4,1017.3,50.4,3.0
10898,74.96,12.2,1017.1,48.6,3.0
17023,88.8,13.5,1015.1283048687221,41.7,2.0
12061,72.29,17.2,1012.0,71.1,2.0
4183,40.59,11.7,1023.4,33.9,1.0
13353,85.66,9.3,1010.6,74.0,2.0
2147,48.96,8.4,1015.9,55.8,3.0
7588,83.97,7.2,1015.1283048687221,67.3,5.0
14529,43.24,20.1,1011.6,70.6,3.0
1024,38.62,10.4,1010.7,51.9,3.0
18417,60.7,21.0,1010.7,37.5,7.0
14215,76.94,9.0,1010.7,67.4,5.0
14189,76.86,11.5,1014.9,83.4,2.0
12348,57.39,18.3,1014.9,60.1,2.0
16143,82.62,10.2,1023.1,40.6,2.0
20127,73.63,6.1,1017.6,70.6,2.0
17687,79.16,11.9,1023.2,66.8,3.0
9711,59.72,17.4,1011.2,45.8,2.0
4387,40.47,16.1,1017.8,43.6,1.0
18444,78.23,12.5,1012.4,54.9,2.0
1194,87.53,11.5,1009.5,75.6,2.0
12171,73.34,8.5,1012.9,72.2,3.0
14905,69.95,12.2,1004.8,81.0,1.0
17407,92.16,10.9,1006.1,53.9,2.0
17582,29.98,15.3,1011.1,79.2,1.0
17006,55.22,19.0,1011.9,41.9,3.0
17043,72.24,12.8,1020.8,44.8,3.0
18903,80.65,9.6,1014.0,72.2,2.0
3090,40.08,14.5,1025.6,37.6,1.0
18701,71.56,20.4,1011.6,52.6,2.0
17659,72.21,12.8,1008.0,60.1,3.0
4609,30.23,11.6,1021.9,50.7,1.0
399,48.26,23.0,1018.1,51.3,2.0
15635,60.6,7.6,1016.9,58.0,1.0
8183,57.88,9.1,1021.4,45.8,1.0
12598,70.94,14.1,1013.3,37.7,3.0
14877,51.81,9.1,1023.7,52.1,3.0
3281,62.28042364342921,13.929934840935072,1015.1283048687221,61.882653061224794,2.263150330554757
13892,72.06,5.8,1016.1,37.8,1.0
12478,34.89,12.8,1015.1283048687221,62.6,1.0
1435,59.45,8.3,1029.7,30.0,1.0
9297,80.4,17.8,1012.5,53.7,2.0
20998,82.05,9.8,1009.1,76.4,2.0
4592,66.76,13.6,1013.3,34.4,2.0
16519,67.97,11.3,1019.5,66.8,3.0
11034,49.33,20.8,1014.6,36.8,2.0
7332,70.5,6.6,1017.3,80.8,1.0
11260,82.56,12.0,1016.2,80.3,1.0
19176,67.51,9.2,1014.9,48.6,2.0
19094,50.63,27.3,1015.1283048687221,76.3,1.0
10183,65.98,8.8,1016.7,56.4,3.0
4673,68.65,14.9,1008.9,48.0,7.0
16979,78.82,6.0,1017.2,71.4,2.0
11903,72.85,12.1,1010.9,55.5,3.0
5491,25.52,17.2,1008.8,67.6,1.0
7941,78.96,13.6,1010.7,33.8,7.0
13826,82.75,9.3,1014.4,78.9,2.0
8808,75.34,10.4,1020.3,47.0,2.0
19710,69.84,12.8,1016.7,77.5,1.0
19134,28.28,17.4,1015.1283048687221,84.5,1.0
11986,35.58,15.2,1006.2,56.1,5.0
19835,69.85,23.0,1010.3,66.3,2.0
676,62.28042364342921,13.929934840935072,1015.1283048687221,61.882653061224794,2.263150330554757
2854,62.28042364342921,13.929934840935072,1015.1283048687221,61.882653061224794,2.263150330554757
2756,87.42,10.3,1020.6,50.9,6.0
1493,84.29,11.5,1021.5,79.5,3.0
12821,59.56,15.1,1018.6,60.4,3.0
17478,66.12,12.7,1020.0,62.0,2.0
17410,57.69,19.7,1015.1283048687221,78.7,1.0
10555,72.45,16.1,1012.3,66.9,3.0
1234,64.13,17.1,1016.9,43.3,3.0
9636,33.56,21.7,1004.4,86.0,5.0
18715,83.34,9.6,1016.6,77.9,2.0
17275,50.94,17.9,1020.0,46.4,3.0
20776,69.86,13.8,1012.6,61.2,3.0
20756,74.52,10.3,1007.4,61.6,2.0
1273,65.13,10.5,1012.8,65.3,3.0
2971,74.05,11.5,1020.5,68.0,1.0
20167,72.4,9.2,1014.1,81.8,3.0
3643,58.02,14.8,1024.5,38.0,5.0
1975,62.28042364342921,13.929934840935072,1015.1283048687221,61.882653061224794,2.263150330554757
2214,91.32,5.7,1029.5,23.2,3.0
14333,84.55,10.5,1021.4,66.3,2.0
16761,82.7,12.3,1008.3,48.8,5.0
8089,50.96,10.2,1013.4,47.6,3.0
11802,68.23,30.7,1035.0,17.7,3.0
14799,66.12,21.3,1017.4,51.7,2.0
3762,52.42,19.7,1016.2,65.4,1.0
571,91.65,12.6,1010.0,59.0,2.0
15533,73.74,10.9,1024.2,53.3,3.0
20266,68.62,12.9,1013.3,74.8,2.0
13202,46.22,26.0,1007.0,51.1,2.0
21238,72.9,14.1,1013.6,77.8,2.0
19703,85.62,13.2,1012.8,77.5,2.0
13259,56.96,7.2,1016.4,76.6,1.0
9707,66.96,11.9,1013.5,83.6,5.0
13698,68.26,11.5,1011.9,81.4,5.0
15652,63.55,15.4,1022.0,52.3,3.0
19255,53.59,14.2,1010.6,57.8,2.0
10695,67.56,12.5,1023.1,76.1,1.0
13499,70.51,15.5,1004.8,76.5,2.0
19467,83.66,11.6,1035.5,35.5,3.0
20382,81.28,17.1,1013.2,52.1,2.0
21178,69.93,13.4,1018.7,78.8,3.0
6464,37.44,16.9,1010.9,81.0,5.0
14410,89.83,24.4,1018.4,49.7,6.0
6231,62.28042364342921,13.929934840935072,1015.1283048687221,61.882653061224794,2.263150330554757
13727,83.36,10.5,1012.0,62.1,3.0
9120,64.11,5.8,1016.5,74.4,1.0
20901,83.74,11.4,1010.3,69.2,2.0
17247,93.9,9.4,1004.3,57.1,2.0
19798,68.31,5.2,1017.2,71.1,1.0
3872,62.28042364342921,13.929934840935072,1015.1283048687221,61.882653061224794,2.263150330554757
3469,71.29,24.2,1015.1283048687221,41.3,1.0
10014,65.46,13.1,1020.4,67.6,1.0
12489,50.46,29.8,1008.1,81.7,5.0
14823,90.48,9.2,1015.1283048687221,57.0,4.0
21231,47.76,15.7,1014.6,70.9,1.0
8039,77.9,13.7,1014.6,83.3,3.0
6419,37.37,16.3,1015.5,79.3,1.0
15481,66.69,21.2,1026.1,32.6,1.0
18837,66.44,12.3,1013.3,81.7,5.0
16514,82.82,15.3,1007.0,72.8,2.0
8713,75.15,9.7,1017.4,59.1,2.0
17286,83.47,17.2,1015.4,40.4,1.0
12591,55.05,5.6,1014.7,67.5,1.0
13438,61.57,28.3,1007.2,46.6,3.0
6355,39.09,12.8,1016.6,74.6,1.0
17378,65.67,6.4,1014.4,65.8,1.0
1748,49.11,11.7,1018.3,51.5,3.0
15880,36.73,5.9,1014.6,76.8,1.0
10241,54.98,12.3,1021.8,49.8,1.0
2185,75.0,9.6,1015.9,66.6,3.0
6624,26.06,18.2,1013.7,68.9,1.0
15683,62.36,6.0,1009.9,40.4,2.0
17029,77.06,11.4,1005.6,40.9,3.0
2258,94.54,13.0,1015.1283048687221,55.4,6.0
7720,70.62,11.7,1015.1283048687221,87.0,1.0
12436,52.97,14.8,1026.3,45.2,1.0
1185,78.87,19.9,1012.8,69.8,2.0
5053,54.81,6.0,1030.3,27.8,3.0
3924,63.3,24.7,1025.3,24.1,1.0
19812,79.62,10.0,1014.6,79.6,1.0
7068,70.62,6.9,1017.0,65.7,2.0
5332,60.63,11.7,1016.1,60.3,1.0
9989,65.69,11.2,1021.1,46.2,3.0
8017,66.67,8.4,1021.5,80.1,1.0
17358,51.55,13.8,1019.3,58.5,1.0
2505,17.12,7.4,1021.9,44.7,1.0
4214,24.62,20.6,1009.5,77.0,1.0
21159,62.71,11.6,1019.1,65.3,1.0
20895,77.66,19.1,1005.3,66.0,2.0
11321,80.87,11.6,1007.9,74.8,2.0
15540,89.15,21.9,1017.9,48.0,3.0
6048,68.02,12.2,1016.5,75.5,3.0
20504,62.8,7.9,1017.8,61.8,1.0
4990,39.55,11.1,1033.0,43.7,1.0
1572,50.02,18.3,1026.0,58.3,3.0
383,18.65,9.2,1010.6,78.1,1.0
20986,70.04,14.1,1015.2,83.7,3.0
995,64.13,17.1,1016.9,43.3,3.0
3200,40.46,18.2,1011.4,39.0,3.0
9693,43.64,12.7,1015.1283048687221,57.6,1.0
16648,70.01,11.6,1006.7,67.1,2.0
2783,55.84,15.6,1024.0,25.6,8.0
6051,92.08,25.3,1000.8,60.4,6.0
2936,45.97,15.6,1002.6,57.0,2.0
11077,87.68,14.8,1012.4,76.1,2.0
206,50.17,18.3,1014.9,44.0,3.0
8740,66.26,9.2,1030.9,34.1,2.0
13227,49.37,17.7,1013.7,81.5,2.0
2642,43.59,11.0,1015.1283048687221,46.9,1.0
18346,47.71,18.0,1014.3,70.9,3.0
4825,62.28042364342921,13.929934840935072,1015.1283048687221,61.882653061224794,2.263150330554757
14779,58.6,12.4,1017.2,76.5,3.0
8448,85.53,12.4,1013.2,54.8,2.0
9224,70.23,9.4,1013.3,74.2,3.0
15601,66.2,8.9,1025.6,29.7,1.0
13760,72.67,11.8,1017.3,62.6,3.0
6184,39.26,16.5,1012.8,65.4,3.0
15610,74.6,21.6,1018.6,44.9,3.0
3657,41.79,10.3,1015.1283048687221,47.8,1.0
3886,68.65,8.3,1024.7,71.6,3.0
11818,89.91,8.3,1018.5,51.5,6.0
19766,60.04,11.3,1013.3,82.2,1.0
3369,80.51,32.2,1025.0,35.6,2.0
9060,53.07,18.3,1025.6,43.9,3.0
14342,83.85,16.6,1017.3,74.8,2.0
21020,63.92,19.5,1015.1283048687221,42.0,7.0
14848,70.37,26.2,1002.3,74.0,2.0
6255,30.35,20.8,1005.9,73.9,1.0
8457,73.39,12.8,1018.2,70.9,1.0
9058,74.41,20.8,1011.4,76.5,2.0
12911,92.37,8.7,1006.0,55.2,2.0
11696,40.86,23.2,1017.6,45.8,3.0
16269,68.58,9.0,1019.2,54.7,2.0
20670,64.66,10.8,1009.1,81.2,1.0
6704,32.76,19.6,1013.0,76.3,5.0
10207,63.23,26.4,1022.7,47.9,1.0
4652,66.05,8.9,1021.5,63.0,1.0
12508,30.29,12.0,976.7,75.2,1.0
7584,61.27,18.6,1023.2,60.6,1.0
15027,80.61,6.5,1014.9,69.5,2.0
4512,70.43,19.5,1036.2,27.9,1.0
6381,20.37,14.2,1007.5,100.2,1.0
3055,74.8,9.6,1015.7,82.7,5.0
5955,61.45,13.2,1017.9,67.1,5.0
1144,48.19,12.2,1014.6,54.5,1.0
19767,68.69,11.6,1018.7,78.2,1.0
8886,69.82,20.5,1009.2,82.3,3.0
7887,86.64,7.2,1017.6,64.2,2.0
5552,29.34,34.4,1000.7,60.4,3.0
7957,89.15,11.0,1012.9,66.7,2.0
794,10.88,6.4,1011.1,77.1,1.0
16416,49.11,27.9,1015.4,43.4,1.0
3470,54.63,8.8,1021.6,41.9,5.0
289,79.34,13.2,1007.0,58.7,6.0
6099,30.24,16.1,1011.4,75.0,1.0
13440,63.81,13.8,1015.3,34.3,7.0
2698,64.27,11.5,1021.2,68.0,1.0
5663,49.6,20.1,1020.7,43.4,3.0
19479,77.15,9.0,1011.7,71.7,1.0
18103,80.74,13.4,1008.9,45.2,7.0
15795,61.46,6.9,1019.3,85.4,3.0
9619,70.99,17.2,1015.1283048687221,76.4,5.0
2054,60.28,8.2,1015.6,79.9,3.0
20594,82.27,6.5,1017.2,38.4,3.0
4618,21.93,11.0,1011.1,84.2,1.0
10741,63.79,15.3,1009.2,66.4,2.0
15306,69.21,8.1,1014.6,79.5,1.0
3710,79.88,10.3,1021.6,22.6,3.0
366,32.31,18.1,1016.6,54.7,1.0
3165,63.37,13.1,1017.3,80.0,1.0
11050,69.0,12.0,1013.8,51.5,3.0
18369,96.51,8.0,1024.1,50.0,2.0
15293,60.73,10.5,1017.3,71.6,1.0
17087,66.23,19.1,1012.8,41.6,3.0
12626,78.14,11.8,1011.5,80.4,1.0
13829,82.03,10.3,1010.1,70.4,3.0
14382,58.74,15.2,1008.1,55.3,3.0
19641,89.49,13.0,1019.4,56.3,2.0
5960,29.48,17.5,1017.0,79.6,1.0
13633,73.99,23.0,1006.0,83.7,2.0
7979,75.23,16.7,1006.5,62.9,2.0
10270,62.06,15.8,1015.1283048687221,79.7,1.0
7599,64.04,6.2,1016.6,58.3,1.0
2821,62.28042364342921,13.929934840935072,1015.1283048687221,61.882653061224794,2.263150330554757
2435,71.68,18.3,1036.0,26.9,1.0
14101,48.29,10.5,1018.5,65.0,3.0
5575,60.02,11.2,1018.1,60.1,1.0
12584,95.21,6.8,1019.4,60.9,6.0
17460,80.49,8.7,1014.4,42.1,2.0
12095,79.71,14.1,1016.0,76.9,3.0
10999,71.62,15.4,1022.9,45.0,2.0
13149,42.84,10.7,1021.5,67.9,3.0
10567,52.27,12.5,1022.6,59.2,2.0
9229,73.18,19.7,998.4,80.3,5.0
16817,37.98,18.8,1005.9,39.9,1.0
18648,58.82,16.6,1019.0,20.9,3.0
18326,69.31,13.9,1013.5,40.7,2.0
19158,38.21,16.8,1013.7,80.2,3.0
9274,64.42,5.5,1018.7,76.3,3.0
8335,62.54,12.7,1022.9,78.5,3.0
2134,49.48,18.8,1013.3,56.4,1.0
15370,65.6,12.2,1019.7,46.1,3.0
17456,45.25,18.3,1015.9,47.3,1.0
9087,77.53,7.7,1020.2,52.5,3.0
103,27.95,21.9,1013.0,76.2,1.0
18230,80.75,7.8,1012.2,78.3,5.0
15674,76.0,15.7,1010.8,76.0,5.0
7989,64.83,4.7,1023.7,73.6,1.0
43,62.28042364342921,13.929934840935072,1015.1283048687221,61.882653061224794,2.263150330554757
6647,51.53,10.3,1014.7,75.2,1.0
20792,92.01,7.3,1024.9,53.2,2.0
17599,66.94,10.5,1012.5,65.3,1.0
17173,79.51,15.1,1015.3,78.9,3.0
386,26.26,19.2,1017.7,58.1,1.0
18706,79.83,12.8,1017.7,70.8,3.0
5652,90.8,17.5,1014.6,70.2,2.0
2159,63.64,8.9,1035.4,16.1,1.0
15505,89.09,13.5,1013.7,46.0,6.0
4940,40.46,18.2,1011.4,39.0,3.0
3098,81.09,14.2,1013.4,64.9,2.0
18156,77.42,15.7,1006.8,34.2,8.0
14432,48.9,16.5,1010.9,67.5,3.0
5693,73.79,8.6,1020.9,59.5,2.0
9864,62.44,7.8,1015.4,81.3,3.0
8635,47.39,19.7,1011.2,68.3,3.0
10484,76.45,9.9,1017.3,75.8,2.0
18709,80.56,35.0,998.9,54.2,2.0
12367,48.48,15.0,1009.7,73.4,1.0
19456,34.78,17.2,1004.4,68.1,1.0
13798,53.03,17.2,1012.2,48.7,1.0
9927,64.78,13.9,1013.8,67.6,1.0
7384,51.96,18.9,1013.8,47.3,3.0
20479,79.52,10.2,1021.0,38.8,8.0
5376,53.75,9.0,1023.8,60.7,1.0
5780,57.03,13.3,1002.8,79.5,1.0
14066,56.84,6.5,1017.2,53.2,1.0
17936,63.07,17.1,1018.1,61.0,3.0
20193,64.41,16.0,1005.1,58.7,2.0
11043,61.57,21.6,1015.7,47.1,2.0
18522,85.84,6.5,1016.6,75.3,2.0
2040,62.9,22.2,973.9,39.4,1.0
6164,38.21,14.6,1018.7,75.8,1.0
13764,34.72,25.3,1003.6,61.9,1.0
1668,28.06,18.0,1010.2,80.9,1.0
13117,49.22,21.4,1017.3,42.8,2.0
10286,38.91,14.2,1015.1283048687221,45.7,1.0
15053,89.51,10.6,1010.3,44.3,2.0
16215,23.02,16.7,1010.4,71.0,3.0
4301,81.93,12.0,1018.6,32.6,2.0
13032,85.08,15.7,1010.1,77.5,2.0
7314,39.73,22.7,1013.9,72.6,3.0
16848,48.53,16.5,1011.1,56.5,2.0
6344,27.12,11.4,1018.7,85.0,1.0
14030,89.47,20.2,1022.8,65.4,2.0
443,23.37,13.9,1014.1,64.4,1.0
15019,58.61,14.7,1019.9,75.3,3.0
8896,50.12,14.4,1011.3,45.2,3.0
18297,53.84,18.1,1015.1283048687221,83.0,1.0
1552,27.6,17.7,1018.2,45.9,1.0
14738,78.18,9.2,1011.9,65.9,3.0
15113,68.5,12.3,1016.3,79.4,3.0
16726,84.22,14.6,1010.9,82.5,2.0
15303,54.68,13.7,1011.7,47.4,3.0
10886,91.15,9.4,1011.3,56.3,2.0
13716,68.95,18.4,1015.1283048687221,69.9,1.0
9458,62.13,17.2,1011.8,47.0,1.0
10448,66.54,12.4,1009.4,64.0,2.0
3788,62.36,11.4,1014.9,68.8,1.0
7036,57.6,8.1,1011.4,60.6,2.0
6795,37.04,8.0,1012.6,73.5,1.0
21059,93.62,9.9,1015.1283048687221,71.8,2.0
13547,54.13,21.8,1014.9,53.4,2.0
11885,65.2,9.2,1046.0,27.3,1.0
17343,83.67,10.6,1019.5,80.4,5.0
9812,70.04,10.5,1016.5,78.7,1.0
17784,62.26,13.3,1001.8,51.2,3.0
3213,65.57,5.8,1021.1,71.7,1.0
12431,59.31,15.8,1023.5,30.2,1.0
15313,78.09,5.4,1017.2,67.5,5.0
2516,69.5,15.9,1018.6,34.7,2.0
18371,56.68,12.7,1009.9,68.1,2.0
939,17.51,17.5,1009.7,70.0,1.0
15702,58.7,9.3,1024.4,66.0,1.0
3211,73.87,10.2,1021.7,28.2,1.0
5016,62.28042364342921,13.929934840935072,1015.1283048687221,61.882653061224794,2.263150330554757
9585,64.29,16.0,1016.2,75.4,2.0
18721,66.23,22.2,1010.7,86.8,1.0
17590,66.25,7.7,1010.2,61.2,1.0
4083,57.8,14.7,1026.3,35.1,2.0
7641,72.89,25.2,1005.5,57.7,2.0
9702,77.24,15.0,1017.5,61.0,2.0
6925,41.22,10.9,1008.7,83.1,1.0
10232,65.61,11.1,1017.3,72.3,2.0
16045,77.05,12.1,1012.3,86.2,3.0
20995,76.24,28.6,1015.1283048687221,50.6,2.0
20087,72.73,4.3,1013.7,79.5,1.0
16027,60.84,10.2,1014.1,75.1,1.0
20247,70.86,10.3,1011.7,69.9,1.0
7857,49.99,14.4,1015.5,55.5,2.0
12839,68.59,17.4,1012.2,66.4,5.0
250,56.49,12.1,1019.6,58.9,3.0
12773,41.0,12.9,1011.5,36.3,3.0
20905,68.82,14.4,1011.8,50.4,2.0
11648,79.58,8.6,1012.0,62.7,2.0
2406,81.73,15.5,1023.7,31.9,3.0
20441,79.92,16.3,1009.5,44.1,2.0
14503,77.88,13.5,1018.5,82.3,3.0
458,35.72,18.7,1015.7,51.3,1.0
4243,61.33,11.5,1009.7,55.2,1.0
432,85.25,17.1,1007.3,67.5,2.0
6232,26.55,24.2,1004.6,78.7,1.0
16075,73.59,6.6,1019.4,72.6,3.0
8804,73.63,9.7,1017.2,55.8,2.0
17112,91.52,22.8,1016.4,69.0,2.0
10660,32.9,12.3,1010.9,72.9,1.0
21179,90.01,28.2,1013.9,37.4,7.0
12004,61.6,29.5,1004.4,83.9,1.0
17400,57.12,26.4,1011.3,54.4,2.0
16922,71.26,12.7,1015.4,60.8,2.0
2215,78.54,22.6,1010.4,35.3,7.0
1854,60.28,17.1,1017.1,43.7,3.0
686,62.45,25.1,1016.3,57.1,2.0
20172,79.49,15.1,1015.0,78.1,2.0
8359,62.28042364342921,13.6,1015.1283048687221,59.5,1.0
13067,68.64,12.8,1015.2,44.3,2.0
6466,33.61,9.2,1008.8,85.1,1.0
18969,58.27,20.7,1015.6,73.1,1.0
9249,19.18,21.3,973.0,77.2,1.0
1659,50.28,10.3,1016.8,71.8,1.0
14334,41.78,28.0,1004.3,83.2,1.0
12637,88.98,9.8,1012.7,71.3,2.0
7643,78.68,18.3,1013.0,74.0,3.0
16104,40.64,10.9,1012.1,70.6,1.0
11570,80.59,7.3,1015.1283048687221,56.2,2.0
12660,47.06,15.2,1031.9,41.2,3.0
5207,43.09,10.3,1015.6,58.7,1.0
14358,49.68,11.4,1020.0,58.8,1.0
12674,61.6,10.2,1016.8,77.2,3.0
9514,87.69,5.4,1017.1,62.8,3.0
4578,37.76,23.1,1011.3,61.6,5.0
9870,92.84,10.9,1015.1283048687221,59.6,2.0
4138,73.14,9.6,1022.0,65.7,1.0
5184,50.85,14.8,1014.1,72.6,1.0
1168,94.43,11.7,1010.2,58.6,2.0
13907,70.8,12.5,1011.3,82.4,1.0
20769,85.33,13.1,1021.6,51.6,2.0
15516,66.92,5.7,1018.8,61.4,1.0
11356,85.41,10.3,1013.7,80.5,2.0
18809,76.0,9.6,1012.5,81.0,3.0
1551,79.29,19.4,1014.9,55.9,3.0
9640,10.37,16.3,1009.0,83.8,1.0
21266,51.09,15.4,1034.8,26.9,1.0
18207,26.31,18.1,1009.3,54.6,1.0
11722,58.59,8.4,1008.6,80.7,1.0
4632,80.27,15.6,1023.3,30.8,3.0
4972,57.34,12.8,1015.1283048687221,66.7,2.0
